job_id,job_title,company,location,experience_level,company_size,remote_type,salary_inr,salary_usd,primary_skill,skills,month,year,demand_score
JOB00175,Research Scientist,Accenture,Chicago,Senior Level,Enterprise (5000+),On-site,2291307,27606,Python,"Statistics, Deep Learning, Research",Sep,2025,90.0
JOB00176,Business Intelligence Analyst,Amazon,Singapore,Senior Level,Startup (1-50),On-site,2472970,29794,SQL,"Excel, Power BI, Python",Sep,2025,88.4
JOB00177,Quantitative Analyst,HCL,New York,Director,Enterprise (5000+),Remote,4508776,54322,Python,"Optimization, Finance, Python",Oct,2025,90.3
JOB00178,Data Engineer,Flipkart,Delhi,Entry Level,Enterprise (5000+),Hybrid,730818,8805,Python,"SQL, Airflow, Spark",May,2024,60.0
JOB00179,MLOps Engineer,IBM,Hyderabad,Director,Large (1001-5000),On-site,4321356,52064,Python,"Kubernetes, MLflow, CI/CD",Oct,2025,68.5
JOB00180,Data Analyst,Tesla,Chicago,Lead,Enterprise (5000+),On-site,4505681,54285,SQL,"Tableau, Python, SQL",Sep,2025,63.7
JOB00181,AI Engineer,Accenture,Austin,Mid Level,Medium (201-1000),Hybrid,1312620,15814,Python,"NLP, Deep Learning, Cloud",Oct,2025,95.8
JOB00182,Quantitative Analyst,PhonePe,Delhi,Senior Level,Medium (201-1000),Hybrid,1917138,23098,Python,"Statistics, R, Finance",Sep,2025,52.1
JOB00183,Analytics Engineer,HCL,Toronto,Entry Level,Medium (201-1000),Remote,503619,6067,SQL,"dbt, Python, Snowflake",Oct,2025,84.1
JOB00184,Data Analyst,Capgemini,New York,Entry Level,Enterprise (5000+),Remote,643422,7752,SQL,"Python, SQL, Tableau",Jun,2025,70.3
JOB00185,Analytics Engineer,LinkedIn,Pune,Lead,Startup (1-50),Hybrid,3092737,37261,SQL,"Snowflake, Airflow, Python",Jan,2025,59.8
JOB00186,AI Engineer,Intel,Hyderabad,Senior Level,Medium (201-1000),On-site,2435620,29344,Python,"Python, Machine Learning, NLP",Nov,2023,93.2
JOB00187,Data Analyst,Anthropic,Sydney,Entry Level,Large (1001-5000),Remote,642591,7742,SQL,"SQL, Excel, Tableau",May,2025,79.5
JOB00188,Applied Scientist,Capgemini,Toronto,Senior Level,Medium (201-1000),Hybrid,2175966,26216,Python,"Machine Learning, Statistics, AWS",Dec,2025,59.4
JOB00189,Machine Learning Engineer,Salesforce,Toronto,Senior Level,Small (51-200),Remote,1920558,23139,Python,"Deep Learning, PyTorch, TensorFlow",Oct,2025,83.0
JOB00190,Data Engineer,Flipkart,Berlin,Mid Level,Enterprise (5000+),Remote,927327,11172,Python,"Airflow, Python, AWS",Nov,2025,98.1
JOB00191,Computer Vision Engineer,TCS,Bangalore,Senior Level,Small (51-200),Hybrid,2052650,24730,Python,"Deep Learning, YOLO, PyTorch",Jun,2023,85.4
JOB00192,Data Scientist,Wipro,New York,Senior Level,Medium (201-1000),Hybrid,2482611,29910,Python,"Machine Learning, SQL, Statistics",Mar,2023,74.6
JOB00193,Applied Scientist,Intel,Austin,Senior Level,Startup (1-50),Remote,2270650,27357,Python,"Statistics, Machine Learning, AWS",Jul,2023,86.6
JOB00194,Research Scientist,IBM,Sydney,Senior Level,Large (1001-5000),Remote,1788906,21553,Python,"Statistics, Python, Deep Learning",Oct,2025,71.9
JOB00195,Analytics Engineer,Cognizant,Delhi,Senior Level,Startup (1-50),Remote,2257149,27194,SQL,"Airflow, dbt, SQL",Mar,2025,66.1
JOB00196,MLOps Engineer,Netflix,San Francisco,Lead,Startup (1-50),On-site,3384952,40782,Python,"MLflow, Python, Docker",Oct,2024,56.5
JOB00197,NLP Engineer,DeepMind,Hyderabad,Lead,Enterprise (5000+),On-site,2775748,33442,Python,"Python, BERT, NLP",Sep,2025,90.0
JOB00198,Analytics Engineer,Apple,Mumbai,Mid Level,Enterprise (5000+),On-site,1227670,14791,SQL,"SQL, Airflow, dbt",Feb,2024,51.6
JOB00199,NLP Engineer,TCS,Singapore,Mid Level,Small (51-200),Hybrid,1210477,14584,Python,"BERT, Python, Transformers",Jul,2024,97.2
JOB00200,Data Science Manager,CRED,London,Director,Small (51-200),On-site,3728495,44921,Python,"Leadership, SQL, Python",Apr,2025,87.1
JOB00201,AI Engineer,NVIDIA,Singapore,Lead,Enterprise (5000+),Hybrid,3371737,40623,Python,"Deep Learning, Machine Learning, NLP",Sep,2023,59.2
JOB00202,Applied Scientist,NVIDIA,Singapore,Entry Level,Startup (1-50),Remote,650470,7836,Python,"Python, AWS, Research",Sep,2023,51.6
JOB00203,Research Scientist,IBM,Hyderabad,Entry Level,Small (51-200),Remote,697474,8403,Python,"Research, Deep Learning, Python",Aug,2023,90.0
JOB00204,Analytics Engineer,Capgemini,Chicago,Director,Medium (201-1000),Remote,5211316,62786,SQL,"Snowflake, Python, dbt",Jun,2023,53.0
JOB00205,Research Scientist,PhonePe,Sydney,Mid Level,Large (1001-5000),On-site,952019,11470,Python,"Deep Learning, PyTorch, Research",Feb,2024,57.3
JOB00206,NLP Engineer,DeepMind,Sydney,Mid Level,Enterprise (5000+),On-site,1031191,12423,Python,"NLP, BERT, Python",Jun,2023,77.6
JOB00207,NLP Engineer,IBM,Pune,Director,Enterprise (5000+),Hybrid,4847648,58405,Python,"Python, BERT, NLP",Aug,2024,54.5
JOB00208,Analytics Engineer,Microsoft,Seattle,Mid Level,Startup (1-50),Remote,1292481,15572,SQL,"dbt, Airflow, Snowflake",Jul,2025,60.2
JOB00209,Applied Scientist,Airbnb,Bangalore,Senior Level,Medium (201-1000),On-site,2369965,28553,Python,"Statistics, Machine Learning, Research",Jun,2023,79.6
JOB00210,Data Engineer,Wipro,Chicago,Lead,Small (51-200),On-site,5049311,60835,Python,"Spark, AWS, SQL",Oct,2024,67.6
JOB00211,Applied Scientist,HCL,Delhi,Lead,Large (1001-5000),Hybrid,3474027,41855,Python,"Machine Learning, Research, AWS",Nov,2025,70.3
JOB00212,Research Scientist,Meesho,Bangalore,Mid Level,Small (51-200),Hybrid,1404401,16920,Python,"Research, Statistics, PyTorch",Jun,2025,61.3
JOB00213,Research Scientist,Accenture,Chicago,Mid Level,Large (1001-5000),Hybrid,1371720,16526,Python,"Research, Deep Learning, Python",Jun,2024,56.9
JOB00214,MLOps Engineer,Meta,Hyderabad,Lead,Small (51-200),Remote,3512667,42321,Python,"MLflow, Docker, Kubernetes",Sep,2023,61.3
JOB00215,Analytics Engineer,Meta,San Francisco,Mid Level,Startup (1-50),On-site,1143251,13774,SQL,"Airflow, Snowflake, Python",Sep,2024,73.9
JOB00216,Data Scientist,OpenAI,Singapore,Director,Enterprise (5000+),On-site,5012304,60389,Python,"Statistics, Python, TensorFlow",Jan,2025,89.8
JOB00217,Deep Learning Engineer,Twitter,Delhi,Lead,Small (51-200),Remote,2829043,34084,Python,"Deep Learning, TensorFlow, CUDA",Dec,2025,63.1
JOB00218,NLP Engineer,Intel,Berlin,Entry Level,Medium (201-1000),Hybrid,578686,6972,Python,"Python, SpaCy, BERT",Aug,2023,69.9
JOB00219,NLP Engineer,LinkedIn,Hyderabad,Director,Large (1001-5000),Remote,4172379,50269,Python,"BERT, SpaCy, Transformers",Sep,2025,88.4
JOB00220,Research Scientist,HCL,Hyderabad,Entry Level,Enterprise (5000+),Hybrid,607368,7317,Python,"Python, Statistics, Deep Learning",Jun,2025,95.4
JOB00221,Applied Scientist,Amazon,Hyderabad,Director,Enterprise (5000+),Remote,6062394,73040,Python,"AWS, Machine Learning, Research",May,2024,90.2
JOB00222,Applied Scientist,PhonePe,Chennai,Entry Level,Medium (201-1000),On-site,431946,5204,Python,"AWS, Research, Machine Learning",Sep,2025,87.0
JOB00223,Data Analyst,Intel,London,Entry Level,Enterprise (5000+),Remote,661763,7973,SQL,"Excel, Tableau, Python",Feb,2024,51.5
JOB00224,AI Engineer,Infosys,New York,Lead,Large (1001-5000),Remote,2425896,29227,Python,"Cloud, NLP, Python",Jul,2024,87.8
JOB00225,AI Engineer,Twitter,Mumbai,Mid Level,Startup (1-50),On-site,1115052,13434,Python,"NLP, Deep Learning, Machine Learning",Jun,2024,55.2
JOB00226,Data Scientist,Spotify,London,Senior Level,Large (1001-5000),Remote,2559353,30835,Python,"Machine Learning, SQL, TensorFlow",Oct,2023,77.3
JOB00227,MLOps Engineer,Netflix,Bangalore,Lead,Startup (1-50),On-site,3230854,38925,Python,"CI/CD, Kubernetes, Docker",Apr,2025,50.6
JOB00228,NLP Engineer,PhonePe,New York,Lead,Startup (1-50),Remote,2682682,32321,Python,"NLP, Transformers, SpaCy",Sep,2023,63.2
JOB00229,Data Analyst,HCL,Singapore,Entry Level,Small (51-200),Remote,535622,6453,SQL,"Excel, Power BI, SQL",Jun,2024,85.3
JOB00230,Computer Vision Engineer,DeepMind,San Francisco,Director,Enterprise (5000+),Remote,4958728,59743,Python,"PyTorch, Deep Learning, YOLO",Aug,2023,68.6
JOB00231,Data Science Manager,Spotify,Chicago,Senior Level,Large (1001-5000),Hybrid,1958979,23602,Python,"Machine Learning, Leadership, Strategy",Aug,2025,65.4
JOB00232,NLP Engineer,Flipkart,Sydney,Senior Level,Medium (201-1000),Hybrid,2271431,27366,Python,"Transformers, BERT, NLP",Dec,2023,55.6
JOB00233,Research Scientist,Amazon,Chennai,Mid Level,Enterprise (5000+),On-site,1208202,14556,Python,"PyTorch, Research, Statistics",Oct,2025,89.1
JOB00234,Data Science Manager,NVIDIA,Sydney,Entry Level,Large (1001-5000),Hybrid,541355,6522,Python,"Leadership, Strategy, SQL",Apr,2024,53.6
JOB00235,Research Scientist,Meesho,Berlin,Lead,Enterprise (5000+),On-site,4229093,50952,Python,"Python, Deep Learning, PyTorch",Sep,2025,93.9
JOB00236,MLOps Engineer,Zomato,Delhi,Director,Startup (1-50),Remote,4927895,59372,Python,"CI/CD, Python, Kubernetes",Oct,2025,98.2
JOB00237,Deep Learning Engineer,Tesla,Singapore,Lead,Medium (201-1000),Remote,2227931,26842,Python,"CUDA, Deep Learning, PyTorch",Apr,2023,68.3
JOB00238,Computer Vision Engineer,HCL,Pune,Director,Enterprise (5000+),Remote,4625856,55733,Python,"Deep Learning, PyTorch, Python",Jul,2023,55.7
JOB00239,Analytics Engineer,Capgemini,Austin,Mid Level,Medium (201-1000),Hybrid,1080878,13022,SQL,"Python, Snowflake, SQL",Jul,2023,71.5
JOB00240,Analytics Engineer,Airbnb,Mumbai,Lead,Medium (201-1000),Remote,3609168,43483,SQL,"Python, SQL, Airflow",Jul,2025,89.2
JOB00241,Applied Scientist,Infosys,Chennai,Mid Level,Enterprise (5000+),Hybrid,1057346,12739,Python,"Machine Learning, Statistics, Research",Sep,2024,59.0
JOB00242,Deep Learning Engineer,TCS,Bangalore,Lead,Large (1001-5000),On-site,3144926,37890,Python,"PyTorch, CUDA, Python",Oct,2023,84.5
JOB00243,Data Engineer,Salesforce,Delhi,Senior Level,Startup (1-50),Hybrid,2366645,28513,Python,"Spark, SQL, Airflow",Nov,2025,55.6
JOB00244,Deep Learning Engineer,CRED,Chicago,Lead,Enterprise (5000+),On-site,3615562,43560,Python,"Python, TensorFlow, Deep Learning",Sep,2025,91.4
JOB00245,Research Scientist,Airbnb,Mumbai,Mid Level,Medium (201-1000),Remote,983946,11854,Python,"Deep Learning, Python, PyTorch",Oct,2024,68.3
JOB00246,Data Analyst,PhonePe,Singapore,Director,Large (1001-5000),Hybrid,4274211,51496,SQL,"Python, Tableau, Excel",Sep,2025,76.3
JOB00247,Applied Scientist,Salesforce,Chennai,Mid Level,Enterprise (5000+),Hybrid,1114509,13427,Python,"Statistics, Python, Machine Learning",Aug,2023,96.6
JOB00248,Computer Vision Engineer,Accenture,Berlin,Mid Level,Small (51-200),Hybrid,1082400,13040,Python,"PyTorch, YOLO, Deep Learning",Dec,2025,91.2
JOB00249,Computer Vision Engineer,Anthropic,Bangalore,Mid Level,Startup (1-50),Remote,1517781,18286,Python,"Deep Learning, OpenCV, YOLO",Nov,2023,64.1
JOB00250,Quantitative Analyst,Airbnb,Sydney,Lead,Enterprise (5000+),Hybrid,3394391,40896,Python,"Optimization, Statistics, Finance",Sep,2023,90.3
JOB00251,Data Scientist,NVIDIA,San Francisco,Lead,Enterprise (5000+),Hybrid,2594775,31262,Python,"Python, SQL, Machine Learning",Dec,2023,67.1
JOB00252,Data Science Manager,IBM,Delhi,Entry Level,Large (1001-5000),On-site,682607,8224,Python,"SQL, Machine Learning, Strategy",Oct,2023,79.9
JOB00253,NLP Engineer,Meta,Pune,Mid Level,Enterprise (5000+),On-site,1581988,19060,Python,"Transformers, SpaCy, BERT",Oct,2023,76.4
JOB00254,Business Intelligence Analyst,Uber,Seattle,Senior Level,Medium (201-1000),Remote,2540713,30611,SQL,"Excel, SQL, Tableau",Dec,2025,92.5
JOB00255,Data Analyst,CRED,Pune,Mid Level,Small (51-200),Hybrid,926513,11162,SQL,"Python, Excel, Tableau",Oct,2023,70.3
JOB00256,Computer Vision Engineer,Paytm,Berlin,Entry Level,Startup (1-50),Hybrid,556418,6703,Python,"PyTorch, Deep Learning, YOLO",Sep,2024,50.1
JOB00257,Quantitative Analyst,CRED,London,Entry Level,Large (1001-5000),Remote,714022,8602,Python,"Finance, R, Optimization",Nov,2025,63.2
JOB00258,Data Science Manager,Swiggy,Pune,Senior Level,Medium (201-1000),On-site,1966469,23692,Python,"Python, SQL, Strategy",Sep,2024,80.7
JOB00259,Data Science Manager,TCS,Delhi,Lead,Startup (1-50),Hybrid,3413033,41120,Python,"Python, Strategy, SQL",Dec,2023,98.8
JOB00260,Applied Scientist,Netflix,Chennai,Mid Level,Medium (201-1000),On-site,1339434,16137,Python,"Research, AWS, Python",Nov,2024,68.2
JOB00261,Applied Scientist,Intel,Berlin,Mid Level,Startup (1-50),Hybrid,1033152,12447,Python,"Python, AWS, Statistics",Sep,2025,60.5
JOB00262,Machine Learning Engineer,Google,New York,Mid Level,Enterprise (5000+),Remote,1189285,14328,Python,"Deep Learning, Python, Machine Learning",Sep,2024,84.0
JOB00263,Computer Vision Engineer,Uber,Berlin,Entry Level,Small (51-200),Hybrid,308285,3714,Python,"Deep Learning, YOLO, Python",Apr,2023,68.8
JOB00264,Data Science Manager,LinkedIn,Mumbai,Mid Level,Small (51-200),Hybrid,1015610,12236,Python,"Machine Learning, Leadership, SQL",Sep,2023,86.7
JOB00265,Applied Scientist,Uber,Toronto,Lead,Enterprise (5000+),Remote,3078767,37093,Python,"Python, Statistics, Machine Learning",Nov,2023,97.2
JOB00266,Business Intelligence Analyst,Anthropic,Seattle,Mid Level,Small (51-200),On-site,975399,11751,SQL,"SQL, Power BI, Python",Sep,2023,75.4
JOB00267,MLOps Engineer,Accenture,Austin,Mid Level,Large (1001-5000),Hybrid,1493834,17998,Python,"Python, Docker, MLflow",Sep,2023,81.3
JOB00268,Machine Learning Engineer,PhonePe,London,Director,Startup (1-50),On-site,3534654,42586,Python,"TensorFlow, Deep Learning, PyTorch",Dec,2023,83.5
JOB00269,Quantitative Analyst,Tesla,Bangalore,Lead,Startup (1-50),Remote,2988778,36009,Python,"Python, Optimization, R",Sep,2023,74.8
JOB00270,Deep Learning Engineer,Twitter,Singapore,Director,Large (1001-5000),Hybrid,4588249,55280,Python,"Python, TensorFlow, CUDA",Oct,2023,75.1
JOB00271,Data Engineer,Apple,Chicago,Mid Level,Enterprise (5000+),Hybrid,1459429,17583,Python,"Airflow, SQL, Python",Aug,2025,62.0
JOB00272,Applied Scientist,DeepMind,Toronto,Lead,Startup (1-50),On-site,2510786,30250,Python,"Machine Learning, Python, Statistics",Sep,2023,84.7
JOB00273,Analytics Engineer,Capgemini,Sydney,Entry Level,Small (51-200),On-site,704684,8490,SQL,"Python, dbt, Snowflake",Dec,2025,56.2
JOB00274,Quantitative Analyst,OpenAI,Bangalore,Senior Level,Startup (1-50),On-site,2203376,26546,Python,"Python, Statistics, Finance",Jul,2024,97.8
JOB00275,Deep Learning Engineer,Accenture,Toronto,Entry Level,Large (1001-5000),On-site,511664,6164,Python,"Deep Learning, TensorFlow, Python",Sep,2023,62.5
JOB00276,Machine Learning Engineer,Microsoft,New York,Director,Startup (1-50),Remote,4811919,57974,Python,"Machine Learning, Python, PyTorch",Oct,2023,67.8
JOB00277,Applied Scientist,Meesho,Hyderabad,Mid Level,Small (51-200),Remote,1235830,14889,Python,"Research, Machine Learning, Statistics",Sep,2025,94.9
JOB00278,Business Intelligence Analyst,Meta,London,Senior Level,Startup (1-50),Remote,2001928,24119,SQL,"Tableau, SQL, Python",Apr,2025,53.4
JOB00279,Computer Vision Engineer,Google,Chicago,Senior Level,Medium (201-1000),Hybrid,2223034,26783,Python,"OpenCV, Deep Learning, PyTorch",Mar,2024,88.4
JOB00280,Analytics Engineer,Oracle,Toronto,Director,Small (51-200),On-site,4239913,51083,SQL,"Airflow, dbt, SQL",Jul,2024,50.3
JOB00281,NLP Engineer,Google,London,Entry Level,Small (51-200),Hybrid,610216,7352,Python,"Python, BERT, Transformers",Sep,2025,85.6
JOB00282,Machine Learning Engineer,Twitter,New York,Mid Level,Enterprise (5000+),On-site,1319183,15893,Python,"Deep Learning, Python, TensorFlow",Aug,2023,95.1
JOB00283,Applied Scientist,Netflix,London,Director,Large (1001-5000),On-site,5570561,67115,Python,"Python, Machine Learning, Research",Aug,2025,90.2
JOB00284,Machine Learning Engineer,NVIDIA,Hyderabad,Director,Enterprise (5000+),Hybrid,3664474,44150,Python,"Deep Learning, PyTorch, Machine Learning",Aug,2023,84.3
JOB00285,Analytics Engineer,Oracle,Toronto,Senior Level,Medium (201-1000),Remote,2903901,34986,SQL,"Airflow, SQL, Snowflake",Jun,2023,55.2
JOB00286,Computer Vision Engineer,IBM,Singapore,Lead,Medium (201-1000),Hybrid,2262997,27265,Python,"Deep Learning, PyTorch, OpenCV",Apr,2024,91.8
JOB00287,Machine Learning Engineer,Twitter,Hyderabad,Mid Level,Medium (201-1000),Remote,1172678,14128,Python,"Machine Learning, Deep Learning, PyTorch",Jun,2024,75.2
JOB00288,Deep Learning Engineer,TCS,Chennai,Senior Level,Medium (201-1000),On-site,2394144,28845,Python,"CUDA, Deep Learning, Python",Feb,2024,72.6
JOB00289,Quantitative Analyst,Spotify,Bangalore,Mid Level,Startup (1-50),Remote,1250578,15067,Python,"Finance, Statistics, Optimization",Mar,2023,80.9
JOB00290,Deep Learning Engineer,Amazon,Seattle,Entry Level,Enterprise (5000+),Remote,543957,6553,Python,"Deep Learning, PyTorch, Python",Dec,2023,54.5
JOB00291,Data Science Manager,LinkedIn,Hyderabad,Senior Level,Startup (1-50),On-site,2131319,25678,Python,"Strategy, SQL, Leadership",Dec,2023,51.4
JOB00292,Deep Learning Engineer,OpenAI,London,Lead,Small (51-200),Hybrid,2963359,35703,Python,"PyTorch, Deep Learning, Python",Jun,2023,80.1
JOB00293,Research Scientist,HCL,Sydney,Mid Level,Medium (201-1000),Remote,1093914,13179,Python,"Python, Deep Learning, Research",Aug,2025,56.7
JOB00294,Data Engineer,Zomato,Bangalore,Director,Small (51-200),Hybrid,5073481,61126,Python,"AWS, Airflow, SQL",Dec,2025,94.7
JOB00295,MLOps Engineer,Intel,Seattle,Senior Level,Large (1001-5000),Remote,2317815,27925,Python,"Kubernetes, Python, Docker",May,2024,75.9
JOB00296,Quantitative Analyst,NVIDIA,Chennai,Director,Small (51-200),Hybrid,4032286,48581,Python,"Optimization, Python, Finance",Apr,2025,78.2
JOB00297,Quantitative Analyst,Flipkart,Chennai,Lead,Medium (201-1000),On-site,3631807,43756,Python,"Statistics, Python, Optimization",May,2025,84.3
JOB00298,Research Scientist,DeepMind,San Francisco,Director,Small (51-200),Remote,4707427,56715,Python,"PyTorch, Python, Statistics",Nov,2024,52.8
JOB00299,Research Scientist,Oracle,Sydney,Mid Level,Startup (1-50),Remote,1346315,16220,Python,"Deep Learning, Research, PyTorch",Jan,2025,52.9
JOB00300,Data Analyst,Apple,Delhi,Director,Small (51-200),Hybrid,4924999,59337,SQL,"Tableau, SQL, Python",Nov,2024,64.8
JOB00301,Data Analyst,Zomato,Sydney,Mid Level,Large (1001-5000),Remote,1050780,12660,SQL,"Power BI, Python, Tableau",Oct,2023,65.0
JOB00302,Analytics Engineer,CRED,Chennai,Senior Level,Small (51-200),On-site,2015140,24278,SQL,"SQL, dbt, Python",Oct,2025,65.6
JOB00303,Quantitative Analyst,Swiggy,Delhi,Director,Small (51-200),On-site,5004423,60294,Python,"Python, R, Finance",Dec,2023,98.1
JOB00304,Data Analyst,NVIDIA,Toronto,Entry Level,Medium (201-1000),On-site,654933,7890,SQL,"SQL, Excel, Python",Jan,2023,88.6
JOB00305,Analytics Engineer,LinkedIn,Berlin,Entry Level,Startup (1-50),Hybrid,598118,7206,SQL,"Snowflake, Airflow, dbt",Aug,2024,76.8
JOB00306,Machine Learning Engineer,Microsoft,New York,Lead,Enterprise (5000+),Hybrid,3256317,39232,Python,"Python, Deep Learning, Machine Learning",May,2023,96.6
JOB00307,Machine Learning Engineer,Netflix,Berlin,Senior Level,Small (51-200),Hybrid,2621629,31585,Python,"PyTorch, TensorFlow, Deep Learning",May,2023,51.5
JOB00308,Deep Learning Engineer,Swiggy,Singapore,Mid Level,Enterprise (5000+),Remote,1093517,13174,Python,"Deep Learning, PyTorch, TensorFlow",May,2023,77.2
JOB00309,Applied Scientist,Meta,Austin,Director,Medium (201-1000),Hybrid,4869290,58666,Python,"AWS, Statistics, Python",Jul,2023,52.7
JOB00310,Data Scientist,HCL,Austin,Lead,Startup (1-50),Remote,3102947,37384,Python,"Python, TensorFlow, SQL",Nov,2025,58.4
JOB00311,AI Engineer,HCL,Delhi,Entry Level,Large (1001-5000),Hybrid,580408,6992,Python,"Deep Learning, Python, Cloud",Jul,2024,76.7
JOB00312,Data Analyst,Tesla,London,Senior Level,Large (1001-5000),Hybrid,2562596,30874,SQL,"Tableau, Excel, SQL",May,2023,91.0
JOB00313,Research Scientist,Meesho,Delhi,Entry Level,Small (51-200),On-site,674287,8123,Python,"Research, Python, Statistics",Mar,2024,90.1
JOB00314,NLP Engineer,CRED,New York,Director,Large (1001-5000),On-site,5049119,60832,Python,"Python, NLP, SpaCy",Aug,2023,96.5
JOB00315,Computer Vision Engineer,Microsoft,San Francisco,Mid Level,Small (51-200),Hybrid,1434986,17288,Python,"Python, PyTorch, YOLO",Nov,2023,98.9
JOB00316,Deep Learning Engineer,Apple,Seattle,Mid Level,Enterprise (5000+),Remote,1203780,14503,Python,"PyTorch, CUDA, TensorFlow",Jul,2025,66.0
JOB00317,AI Engineer,Capgemini,Bangalore,Director,Large (1001-5000),Hybrid,4960318,59762,Python,"Python, NLP, Cloud",Oct,2025,57.3
JOB00318,Research Scientist,Anthropic,Delhi,Director,Startup (1-50),On-site,4290569,51693,Python,"Deep Learning, PyTorch, Research",Sep,2023,68.8
JOB00319,Computer Vision Engineer,CRED,Sydney,Director,Enterprise (5000+),Remote,4718812,56853,Python,"YOLO, PyTorch, Python",Feb,2024,69.4
